Date,Load,Irridiance,Temperature,Wind,Humidity
2/12/22 0:00,3045,0,16.73,2.86,7.93
2/12/22 1:00,3269,0,16.11,3.03,7.93
2/12/22 2:00,3213,0,15.65,3.09,7.87
2/12/22 3:00,3380,0,15.3,3.12,7.81
2/12/22 4:00,3468,0,15.01,3.17,7.81
2/12/22 5:00,3090,3.17,15.01,3.15,7.87
2/12/22 6:00,3447,68.23,16.99,2.99,8.79
2/12/22 7:00,3050,170.08,18.94,2.11,8.61
2/12/22 8:00,5070,261.17,21.47,2.42,8.48
2/12/22 9:00,7176,275.27,23.9,3.24,8.61
2/12/22 10:00,7546,360.08,24.98,3.43,9.03
2/12/22 11:00,4877,356.6,25.47,3.41,9.09
2/12/22 12:00,5264,323.35,25.69,3.44,9.16
2/12/22 13:00,3840,236.5,25.55,3.62,9.28
2/12/22 14:00,3616,153.42,25.11,3.89,9.34
2/12/22 15:00,5070,68.73,23.34,4.01,10.74
2/12/22 16:00,5322,9.98,20.88,4.14,10.5
2/12/22 17:00,7159,0,19.81,4.23,9.89
2/12/22 18:00,9276,0,19.19,4.09,9.46
2/12/22 19:00,9132,0,18.8,3.64,9.16
2/12/22 20:00,5063,0,18.69,2.88,8.85
2/12/22 21:00,4985,0,18.44,2.14,8.67
2/12/22 22:00,3255,0,17.94,1.78,8.54
2/12/22 23:00,3400,0,17.24,1.86,8.48
2/13/22 0:00,3211,0,16.55,2.15,8.48
2/13/22 1:00,3345,0,15.84,2.51,8.48
2/13/22 2:00,3478,0,15.23,2.75,8.48
2/13/22 3:00,3482,0,14.76,2.95,8.54
2/13/22 4:00,3415,0,14.34,3.2,8.54
2/13/22 5:00,3487,3.52,14.39,3.22,8.54
2/13/22 6:00,3262,51.05,16.61,2.92,9.16
2/13/22 7:00,3084,135.52,18.57,2.35,9.28
2/13/22 8:00,4918,220.83,21.74,2.96,8.85
2/13/22 9:00,7188,283.33,24,3.68,8.79
2/13/22 10:00,7441,365.25,25,3.87,9.09
2/13/22 11:00,4936,363.8,25.65,4.05,9.16
2/13/22 12:00,5176,322.77,25.98,4.19,9.28
2/13/22 13:00,3560,257.33,25.91,4.51,9.46
2/13/22 14:00,3647,169.8,25.44,4.93,9.64
2/13/22 15:00,4966,65.05,23.72,4.86,10.93
2/13/22 16:00,5532,8.38,21.04,4.85,10.74
2/13/22 17:00,7459,0,19.87,4.96,10.19
2/13/22 18:00,9391,0,19.22,4.79,9.77
2/13/22 19:00,9226,0,18.62,4.51,9.4
2/13/22 20:00,4985,0,18.05,4.18,9.22
2/13/22 21:00,5014,0,17.38,3.88,9.16
2/13/22 22:00,3079,0,16.55,3.84,9.09
2/13/22 23:00,3010,0,15.73,3.97,9.16
2/14/22 0:00,3298,0,15,4.18,9.22
2/14/22 1:00,3459,0,14.42,4.38,9.28
2/14/22 2:00,3454,0,13.98,4.41,9.22
2/14/22 3:00,3244,0,13.61,4.43,9.16
2/14/22 4:00,3406,0,13.4,4.39,9.03
2/14/22 5:00,3480,3.58,13.71,4.09,8.91
2/14/22 6:00,3049,57.8,16.37,3.45,9.28
2/14/22 7:00,3444,142.95,18.39,2.21,9.4
2/14/22 8:00,5171,227.2,20.89,1.99,9.89
2/14/22 9:00,7496,290.73,24.47,3.53,9.03
2/14/22 10:00,7560,357,25.51,4.11,8.85
2/14/22 11:00,4978,358.4,25.94,4.37,8.91
2/14/22 12:00,4804,343.05,26.09,4.54,8.97
2/14/22 13:00,3722,266.05,25.9,4.69,9.22
2/14/22 14:00,3808,186.77,25.37,4.73,9.4
2/14/22 15:00,5089,90.58,23.72,4.38,10.74
2/14/22 16:00,5560,9.3,21.29,4.21,10.56
2/14/22 17:00,7320,0,20.33,4.11,10.07
2/14/22 18:00,9397,0,19.96,3.76,9.7
2/14/22 19:00,9051,0,19.96,3.1,9.03
2/14/22 20:00,4887,0,19.95,2.28,8.61
2/14/22 21:00,5012,0,19.87,1.66,8.42
2/14/22 22:00,3093,0,19.56,1.17,8.36
2/14/22 23:00,3427,0,18.78,1.46,8.42
2/15/22 0:00,3042,0,17.65,1.94,8.54
2/15/22 1:00,3328,0,16.59,2.61,8.67
2/15/22 2:00,3061,0,15.6,3.32,8.79
2/15/22 3:00,3087,0,14.87,3.89,8.79
2/15/22 4:00,3360,0,14.45,4.28,8.73
2/15/22 5:00,3183,3.83,14.56,4.32,8.73
2/15/22 6:00,3392,52.52,16.89,3.95,9.34
2/15/22 7:00,3005,138.4,18.78,2.66,9.28
2/15/22 8:00,5099,265.7,21.4,1.77,9.09
2/15/22 9:00,7356,286.6,24.16,1.93,8.97
2/15/22 10:00,7600,313,25.65,2.34,9.03
2/15/22 11:00,5211,320.42,26.1,2.51,9.16
2/15/22 12:00,5105,290.3,26.24,2.76,9.34
2/15/22 13:00,3868,215.4,26.05,3.07,9.46
2/15/22 14:00,3748,148.48,25.67,3.17,9.64
2/15/22 15:00,5052,59.05,24.34,3.03,10.86
2/15/22 16:00,5332,9.42,22.49,2.91,10.74
2/15/22 17:00,7401,0,21.87,2.6,10.07
2/15/22 18:00,9135,0,21.66,2.1,9.7
2/15/22 19:00,9164,0,21.76,1.55,9.4
2/15/22 20:00,4853,0,21.5,1.23,9.28
2/15/22 21:00,4949,0,21.15,1.2,8.54
2/15/22 22:00,3397,0,20.44,1.47,8.42
2/15/22 23:00,3412,0,19.23,2,8.54
2/16/22 0:00,3132,0,18.05,2.71,8.61
2/16/22 1:00,3166,0,16.99,3.3,8.61
2/16/22 2:00,3390,0,16.25,3.61,8.54
2/16/22 3:00,3465,0,15.79,3.7,8.42
2/16/22 4:00,3448,0,15.45,3.75,8.24
2/16/22 5:00,3430,3.27,15.44,3.81,8.3
2/16/22 6:00,3268,46.75,17.83,3.55,8.97
2/16/22 7:00,3201,128.42,19.77,2.57,8.85
2/16/22 8:00,5114,215.8,22.22,2.35,9.09
2/16/22 9:00,7456,284.58,25.04,2.98,9.09
2/16/22 10:00,7485,350.6,26.15,3.59,9.03
2/16/22 11:00,5281,365.33,26.65,4.14,9.09
2/16/22 12:00,5119,340.67,26.84,4.49,9.09
2/16/22 13:00,3516,275.5,26.71,4.69,9.28
2/16/22 14:00,3587,162.8,26.26,4.78,9.34
2/16/22 15:00,5237,70.45,24.64,4.39,10.8
2/16/22 16:00,5367,9.2,22.09,4.27,10.74
2/16/22 17:00,7223,0,20.97,4.32,10.19
2/16/22 18:00,9398,0,20.38,4.24,9.83
2/16/22 19:00,9223,0,19.87,4.18,9.28
2/16/22 20:00,4868,0,19.18,4.27,8.91
2/16/22 21:00,5266,0,18.33,4.46,8.79
2/16/22 22:00,3257,0,17.52,4.65,8.73
2/16/22 23:00,3317,0,16.77,4.86,8.67
2/17/22 0:00,3368,0,16.12,5.04,8.54
2/17/22 1:00,3290,0,15.59,5.15,8.42
2/17/22 2:00,3219,0,15.15,5.1,8.3
2/17/22 3:00,3170,0,14.76,4.97,8.12
2/17/22 4:00,3195,0,14.48,4.84,7.93
2/17/22 5:00,3109,4.73,14.75,4.61,8
2/17/22 6:00,3437,76.62,17.57,3.98,8.48
2/17/22 7:00,3127,182.3,19.62,2.59,8.42
2/17/22 8:00,5027,275.2,22.2,2.02,9.22
2/17/22 9:00,7472,347,25.76,3.32,9.34
2/17/22 10:00,7457,373.08,27.91,4.05,8.73
2/17/22 11:00,4934,374.1,28.53,4.1,8.91
2/17/22 12:00,5001,320.88,28.63,4.35,9.16
2/17/22 13:00,3663,281.1,28.38,4.59,9.52
2/17/22 14:00,3770,191.98,27.8,4.79,9.77
2/17/22 15:00,4943,84.4,25.99,4.88,11.17
